time_value,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
2020-03-15,0.0032688,0.0373995,0.0443346,0.0915406,0.1461342,1.0,0.1682238,0.071,0.0008025,0.1055757,0.1285959,0.0202761,0.3666667,0.0155383,0.1082432,0.1744923,0.0767001,0.1400792,0.1516278,0.2280015,0.0736904,0.0,0.3574702,0.3759398,0.0258196,0.0534126,0.0335491,0.1095058,0.0,0.0683118,0.0334935,,0.0372649,0.0613589,0.1413571,0.0670552,0.1029296,0.0538859,0.1279638,0.0,0.1662737,,0.0557043,0.1019474,0.0322847,0.0780915,0.8,0.0965876,0.0085069,0.0,0.0984252
2020-03-16,0.0083128,0.0383617,0.127118,0.0768412,0.1408613,1.0,0.2292851,0.0714,0.0051024,0.098001,0.1374851,0.0445551,0.1111111,0.0103813,0.1149043,0.1749445,0.0980245,0.1577826,0.1644501,0.164062,0.0639716,0.0884956,0.25487,0.2481203,0.0272567,0.0555439,0.0242929,0.1160724,0.0144457,0.0603349,0.0546175,,0.0365998,0.0737282,0.1504973,0.0444601,0.0715026,0.0827525,0.1175805,0.0,0.2084077,0.0,0.0437257,0.0944327,0.0346647,0.0593849,0.9655172,0.0796555,0.0188355,0.0,0.0606618
2020-03-17,0.0141565,0.0573312,0.3015684,0.0725698,0.1306436,1.0,0.2599616,0.0848,0.0075992,0.0989902,0.1452263,0.0452415,0.035524,0.01293,0.1132533,0.1326568,0.0978633,0.1019218,0.1749793,0.1254782,0.0694785,0.0435161,0.2490999,0.2890173,0.0320753,0.064216,0.0226968,0.1062794,0.0191145,0.068275,0.0870877,0.0,0.0184458,0.0642086,0.1660775,0.0516615,0.0682802,0.089127,0.1184825,0.0593778,0.1749522,0.0,0.0510986,0.0668226,0.0387938,0.0759838,0.9652632,0.0655143,0.0271697,0.0047847,0.0612745
2020-03-18,0.017901,0.0522069,0.2380022,0.0950795,0.1149393,1.0,0.2756159,0.0827,0.0105721,0.091957,0.1542717,0.0295396,0.0188261,0.0343772,0.1121872,0.149072,0.0938212,0.1231326,0.199627,0.1120695,0.0670913,0.0310761,0.2440921,0.4560261,0.0409057,0.0687341,0.0230778,0.0917141,0.0176027,0.0497082,0.0992132,0.0,0.0179673,0.0617007,0.1862158,0.0435859,0.0793632,0.0807304,0.111363,0.0635715,0.1628802,0.0,0.059675,0.0672926,0.0446593,0.0688253,0.4767412,0.0634055,0.0409665,0.0031814,0.0340716
2020-03-19,0.0196655,0.0542252,0.1964623,0.1087043,0.1132294,1.0,0.2864081,0.09,0.0145466,0.0896961,0.1630464,0.0344164,0.0216383,0.0504585,0.1179906,0.1357493,0.0755189,0.1321817,0.2082258,0.0896587,0.0640783,0.0605116,0.2230094,0.1238938,0.0415689,0.0786303,0.0261629,0.0854116,0.0899622,0.0563458,0.1113535,0.5428629,0.0179735,0.0448883,0.2014697,0.0416453,0.0653401,0.0643917,0.1031947,0.0744609,0.1656649,0.0,0.0638948,0.0807041,0.0525234,0.102022,0.4150792,0.0650007,0.0465139,0.004077,0.0178045
2020-03-20,0.0165638,0.0606132,0.0983063,0.0999771,0.1101399,1.0,0.3033171,0.1031,0.01681,0.0922434,0.1624374,0.0199202,0.0222417,0.0484528,0.1196053,0.1174144,0.0488625,0.1237338,0.2250673,0.0799713,0.0655464,0.0592741,0.1820819,0.1601877,0.0378475,0.1019972,0.0166686,0.0832705,0.0449548,0.0459577,0.1203283,0.5841799,0.0162132,0.0412946,0.2269739,0.0424818,0.0575077,0.0714,0.1021767,0.075398,0.1872511,0.0,0.0691248,0.0868013,0.052163,0.1047954,0.4311867,0.069416,0.0572885,0.0335415,0.0492565
2020-03-21,0.0213976,0.0621832,0.0618188,0.0635091,0.1013492,1.0,0.3288193,0.1217,0.0267017,0.0973288,0.1662028,0.0198757,0.0164155,0.0610457,0.1304137,0.1278749,0.0560612,0.0787983,0.2369615,0.0802397,0.0666299,0.0370952,0.1919282,0.0868124,0.0534457,0.0949552,0.0141187,0.0791955,0.0334983,0.0404159,0.1387988,0.5917857,0.0180202,0.0413597,0.2529378,0.041577,0.0698023,0.0695918,0.0939507,0.0910007,0.1957773,0.0,0.0696984,0.0823237,0.0504542,0.1134799,0.3959128,0.0661074,0.0663294,0.021567,0.0
2020-03-22,0.0258849,0.058778,0.0628095,0.0699934,0.0940807,0.1596639,0.2868166,0.1379,0.0323027,0.1021865,0.1701586,0.0187298,0.0244515,0.0670119,0.1383775,0.1185442,0.0551107,0.0756949,0.2474963,0.084013,0.0723434,0.0441593,0.1860182,0.0856974,0.0649585,0.0967104,0.0155964,0.0849861,0.0378272,0.0387617,0.1240021,0.6331271,0.0185477,0.0481171,0.2840738,0.0459234,0.0580091,0.067833,0.0976446,0.0912237,0.1950602,0.0,0.0754901,0.0940995,0.0506776,0.0924211,0.4635997,0.0711436,0.0742569,0.0198792,0.0
2020-03-23,0.0242149,0.0723346,0.0653239,0.0739693,0.0927319,0.2227979,0.2437031,0.1461,0.0335275,0.1117128,0.1855017,0.0232337,0.0184377,0.0703654,0.1510977,0.1211858,0.0515115,0.0770232,0.2627251,0.0920216,0.0771332,0.0519176,0.2147983,0.0940589,0.0881714,0.0892878,0.0250938,0.0756241,0.0335811,0.0407266,0.1146359,0.6546643,0.0190769,0.0547521,0.3135596,0.0533383,0.0545988,0.0449791,0.1013584,0.1041937,0.1884194,,0.08407,0.1079478,0.0544885,0.1026439,0.3438144,0.0720441,0.0825912,0.0222779,0.0
2020-03-24,0.0243678,0.0791298,0.0573777,0.0684757,0.0955927,0.0690661,0.2256993,0.1559,0.0339216,0.1230947,0.1995702,0.0239272,0.0627308,0.0751837,0.1665256,0.1401197,0.0567042,0.084855,0.2733691,0.0998216,0.0773758,0.070969,0.236118,0.0886919,0.0825139,0.0867811,0.0273422,0.0789925,0.0407543,0.0366721,0.1039401,0.6449404,0.0197551,0.0648742,0.3388645,0.05562,0.0594064,0.0407809,0.1011555,0.0970859,0.1972843,,0.0853579,0.1094279,0.0565436,0.0891829,0.2488134,0.0738909,0.0890068,0.0330055,0.0066777
2020-03-25,0.0256279,0.089329,0.0519721,0.0586219,0.0993997,0.0573394,0.2404668,0.173,0.0493155,0.1340553,0.208263,0.0254521,0.0752804,0.0613768,0.179665,0.1576749,0.0628993,0.0770435,0.2784621,0.1165934,0.0782084,0.078613,0.2444386,0.0467653,0.086809,0.0933551,0.0313202,0.0801175,0.0423835,0.0443003,0.1009607,0.6726991,0.021617,0.0709864,0.3635353,0.0600004,0.0643271,0.0361481,0.1045237,0.1054972,0.2147955,,0.0873069,0.1159355,0.0542579,0.0992809,0.2658745,0.0757952,0.0959792,0.0389996,0.0148285
2020-03-26,0.0280572,0.0972316,0.0611221,0.0611074,0.1011257,0.0632911,0.2508782,0.1806,0.0577792,0.1462127,0.21519,0.025625,0.1194405,0.0668317,0.195471,0.1685153,0.083488,0.0833413,0.2898967,0.1269417,0.0884934,0.0797826,0.265699,0.0407387,0.0939215,0.0878206,0.0419799,0.0815062,0.0187183,0.052022,0.1014124,0.6142863,0.0248671,0.0807582,0.3905191,0.0624599,0.070969,0.0376714,0.1087132,0.1220957,0.2314215,,0.0788702,0.1273352,0.0531388,0.0977808,0.2232987,0.0740963,0.1065855,0.0418331,0.0258564
2020-03-27,0.0290873,0.096193,0.0637596,0.0636974,0.1050098,0.0634615,0.2597492,0.1794,0.0717343,0.150542,0.2274849,0.0251518,0.2105159,0.071748,0.209193,0.1815565,0.0885798,0.0991382,0.2986651,0.1430896,0.0964971,0.0756824,0.2825409,0.1430503,0.1019668,0.078905,0.0455263,0.0850239,0.0231176,0.0519878,0.1093225,0.5617439,0.0269772,0.0896352,0.4178657,0.0645475,0.0794176,0.0362743,0.1112269,0.1253459,0.2501762,0.0,0.0820785,0.1403053,0.0549688,0.1023225,0.1298396,0.0732379,0.1062043,0.0439997,0.06061
2020-03-28,0.0269476,0.1098045,0.0606187,0.0647196,0.1065562,0.0633188,0.2664912,0.1769,0.0736081,0.1545981,0.2428891,0.0262796,0.1800081,0.0716922,0.21844,0.1860579,0.0950328,0.1090683,0.3108172,0.1590655,0.1062188,0.0813097,0.2883167,0.0744782,0.1040525,0.0828038,0.049709,0.0926669,0.0300024,0.0624209,0.1127639,0.5008748,0.0294319,0.1084788,0.4452533,0.0666713,0.0850686,0.0388722,0.1216047,0.1313216,0.2537648,0.0,0.0856294,0.1468355,0.0550614,0.1110002,0.1412776,0.0742066,0.1138483,0.0439785,0.0584765
2020-03-29,0.0245846,0.1070192,0.0663389,0.0652047,0.1108577,0.0952381,0.2916304,0.1854,0.0789608,0.1562341,0.2471681,0.0298358,0.1526897,0.0746996,0.2283574,0.2018844,0.103176,0.1148982,0.3143949,0.1737047,0.1151199,0.0771616,0.290684,0.0418164,0.1020876,0.0884302,0.052139,0.0951187,0.0334383,0.0607977,0.1256064,0.4926253,0.032709,0.1218071,0.4671692,0.0698929,0.0901411,0.0443338,0.1306629,0.1495962,0.26793,0.0,0.0904704,0.1442323,0.0528366,0.127997,0.141501,0.0758318,0.1140498,0.0448061,0.0708187
2020-03-30,0.0216395,0.1060277,0.0604592,0.0646648,0.1126893,0.1346154,0.3242638,0.1898,0.0968708,0.1586576,0.250095,0.0326709,0.1610594,0.087122,0.2389228,0.202782,0.1181609,0.1196452,0.3135919,0.1907592,0.1284117,0.0705119,0.2942262,0.140685,0.0985424,0.0966257,0.0463495,0.0934077,0.0427261,0.0732417,0.1381653,0.4525144,0.0390437,0.1306506,0.4858321,0.0742995,0.0961453,0.0533686,0.139302,0.1711493,0.2700545,,0.0925997,0.1416845,0.0497253,0.1346114,0.1260455,0.0796143,0.1172925,0.0480497,0.0745205
2020-03-31,0.0231165,0.1090357,0.0689228,0.0693582,0.1178035,0.0544747,0.3483147,0.1948,0.111592,0.1561554,0.2523707,0.0337575,0.1391124,0.0963551,0.2444271,0.2022571,0.1177211,0.1251803,0.318836,0.2082135,0.1452504,0.066317,0.3037539,0.0817466,0.1038962,0.1037478,0.053451,0.092388,0.0456555,0.0746673,0.1460275,0.4660407,0.0456466,0.1484199,0.4990603,0.0808468,0.0892086,0.056283,0.1512535,0.1782649,0.2704671,,0.0990012,0.1370954,0.0492965,0.1442509,0.1199922,0.0825877,0.1220442,0.0421101,0.0713473
2020-04-01,0.0224107,0.117831,0.0730305,0.0716593,0.1218119,0.0,0.3515938,0.191,0.1145,0.1564756,0.2535524,0.0340201,0.0960697,0.1063405,0.2485051,0.2016917,0.1194,0.1360688,0.3198483,0.2195892,0.1596067,0.0715556,0.332645,0.0523879,0.1120012,0.1083984,0.0576246,0.0964053,0.0460744,0.0775967,0.1612719,0.4229998,0.0479495,0.1579046,0.5096092,0.0858212,0.0896982,0.0601817,0.1632128,0.1784295,0.2707045,,0.0982782,0.1311222,0.0490753,0.1488972,0.115858,0.0858663,0.1203402,0.0449322,0.0717291
2020-04-02,0.0246654,0.1286173,0.0612608,0.0774634,0.1272642,0.2272727,0.3647428,0.1989,0.1249049,0.1511206,0.2496862,0.03581,0.1281634,0.1149498,0.2453516,0.2063012,0.1237065,0.136841,0.3164509,0.2332789,0.1707723,0.0662623,0.3385762,0.09517,0.1160601,0.1063336,0.0517406,0.0976693,0.0456796,0.0729317,0.1875608,0.4737427,0.0560449,0.1625339,0.5193968,0.0920518,0.0904196,0.0600438,0.1783735,0.1687137,0.2608615,,0.1007609,0.1258094,0.0506564,0.1582694,0.1120434,0.0917059,0.116721,0.0479248,0.083212
2020-04-03,0.0262125,0.1390527,0.0551873,0.0790473,0.1298218,0.1039501,0.3763963,0.2086,0.1345208,0.1500745,0.2453589,0.0359187,0.0876551,0.1220223,0.2436942,0.2048632,0.1242822,0.1246836,0.3062128,0.2421091,0.1823038,0.0675893,0.3577306,0.0799773,0.1173402,0.1100497,0.0510294,0.1005261,0.0488677,0.07448,0.2013342,0.4797869,0.0581395,0.169057,0.5212427,0.1004235,0.0858475,0.0605191,0.1922572,0.1672465,0.2684505,0.0,0.1005641,0.1182447,0.0506977,0.1612349,0.1213792,0.0947281,0.1200651,0.0476085,0.0859593
2020-04-04,0.023067,0.1457177,0.0578465,0.0837055,0.1295568,0.0868421,0.3942976,0.2151,0.1457343,0.1457036,0.2261397,0.0363242,0.0998308,0.1234395,0.243328,0.2038664,0.1233153,0.1243646,0.3001461,0.2501083,0.1927096,0.0483959,0.3694341,0.0590449,0.116042,0.1081277,0.0547005,0.0962098,0.0570185,0.067707,0.2076763,0.4865278,0.0583355,0.1628564,0.5152536,0.1058729,0.0850424,0.0612966,0.203835,0.1684834,0.2636446,0.0,0.1016389,0.1169645,0.0506752,0.1726102,0.1258704,0.0972962,0.1162734,0.0487102,0.0831252
2020-04-05,0.0241108,0.1552694,0.0561669,0.0917635,0.1277257,0.0679348,0.3946723,0.2188,0.1534072,0.1386496,0.213113,0.0346778,0.1094375,0.1183537,0.2388569,0.1962617,0.1224707,0.1232492,0.2960165,0.2617728,0.2058716,0.0467012,0.3864098,0.0615883,0.1212848,0.1062819,0.0541755,0.1006488,0.0604905,0.0698318,0.2114945,0.4707502,0.0607263,0.1616988,0.5098515,0.1125482,0.0807964,0.0610895,0.2129863,0.1597941,0.2477711,0.0,0.0977335,0.1184604,0.0521179,0.1651899,0.1191606,0.0964295,0.116694,0.0559559,0.0448597
2020-04-06,0.0226625,0.1562866,0.0544838,0.0981105,0.1283554,0.0729927,0.3889593,0.2276,0.1607388,0.1318068,0.2067341,0.0330878,0.0999972,0.1109529,0.2415007,0.199293,0.1242342,0.1231018,0.2814225,0.2762046,0.2088617,0.0481898,0.4013057,0.0474703,0.1240326,0.1042137,0.0567425,0.1050343,0.050043,0.0752193,0.2177653,0.4875333,0.062984,0.1609034,0.5028195,0.1196844,0.0745297,0.0566943,0.2223826,0.1424476,0.2404054,0.0,0.0968941,0.1216761,0.0520724,0.16707,0.1061324,0.0950458,0.1156701,0.0549854,0.0414979
2020-04-07,0.0212699,0.1638748,0.061951,0.1002613,0.1287831,0.0817308,0.3932254,0.2331,0.1740353,0.1265376,0.1940748,0.036871,0.0903289,0.0979517,0.2425402,0.2023033,0.1253831,0.1227349,0.2664814,0.2829268,0.209352,0.0419031,0.3950402,0.1258411,0.124752,0.1097401,0.0502947,0.1115756,0.0454868,0.0755017,0.2196032,0.5058335,0.0646799,0.1526394,0.4912312,0.1241537,0.0727433,0.0530065,0.2346118,0.1411373,0.2406911,0.0,0.0909508,0.1277843,0.0517419,0.1684181,0.1043301,0.0977387,0.1152778,0.0562106,0.0338445
2020-04-08,0.0207214,0.1690618,0.0656847,0.1022184,0.126946,0.0833333,0.4079335,0.2409,0.1795654,0.1202618,0.1834423,0.0345067,0.0872373,0.0883771,0.2443125,0.2001697,0.13165,0.1222718,0.2567076,0.2892169,0.2201507,0.0336838,0.3800025,0.1368206,0.1238972,0.1115483,0.0471127,0.1132297,0.0355116,0.0758013,0.210319,0.5557727,0.0675792,0.1467989,0.4771045,0.1269218,0.0608079,0.0510607,0.2448684,0.1383164,0.2273829,0.0,0.091009,0.1377736,0.0504562,0.1747101,0.0994413,0.0980414,0.1170901,0.0574978,0.0246677
2020-04-09,0.0208507,0.161313,0.0716979,0.104364,0.1218218,0.0,0.4135548,0.2513,0.1854342,0.1194704,0.1834788,0.0316543,0.10231,0.0764458,0.2464311,0.1959831,0.1266324,0.1179117,0.2452656,0.2960095,0.2309925,0.0367378,0.3707995,0.1467436,0.1242989,0.1149582,0.0483811,0.1171798,0.0356262,0.0828612,0.2025389,0.5680598,0.0638512,0.1461784,0.4637258,0.1477729,0.0547978,0.0527595,0.2521188,0.1462649,0.2271436,0.0,0.0894016,0.1449938,0.0492803,0.1763043,0.0918746,0.0952384,0.1216007,0.0565048,0.0286016
2020-04-10,0.0175848,0.1570064,0.0714461,0.10852,0.1250341,0.0,0.4159008,0.2633,0.1918054,0.1197096,0.1779097,0.0305588,0.1057226,0.0676394,0.2500955,0.1962712,0.1260382,0.1215455,0.2389511,0.303087,0.2396548,0.0331805,0.3537627,0.1278539,0.1536065,0.1159669,0.047008,0.1190833,0.0329926,0.0867643,0.1906339,0.5639918,0.0647505,0.1498237,0.4580166,0.1442228,0.0525345,0.0555566,0.2587454,0.1493018,0.2176393,,0.088603,0.1503643,0.0493312,0.1816634,0.0788996,0.0909084,0.1217507,0.05645,0.0242795
2020-04-11,0.0196849,0.1445883,0.0713893,0.1128321,0.1241559,0.0,0.4175411,0.2687,0.2071859,0.1186686,0.1711244,0.0286047,0.1058312,0.0591492,0.2526309,0.1943893,0.1228135,0.1240544,0.2296349,0.3022148,0.2468603,0.0457919,0.3315573,0.1435073,0.1478387,0.1213992,0.0409915,0.1238709,0.031308,0.0902455,0.1936831,0.5547987,0.0680293,0.1523586,0.4525747,0.1464698,0.0492066,0.0554386,0.2641856,0.1373415,0.2161685,,0.0841805,0.1493821,0.0487462,0.1803065,0.0735367,0.1183029,0.1240077,0.0596242,0.0243808
2020-04-12,0.0201704,0.1314376,0.0748366,0.1133923,0.1240084,0.0,0.4210501,0.277,0.2214445,0.1206619,0.1691976,0.0243731,0.0992539,0.0553432,0.2598016,0.194584,0.116572,0.1290359,0.2181,0.3007843,0.2514628,0.0452,0.3147797,0.124308,0.1368848,0.123386,0.0414032,0.1350873,0.0423212,0.0987332,0.1985259,0.5438592,0.0663082,0.1565753,0.4439612,0.1551076,0.048974,0.0548256,0.2707266,0.1359179,0.2210605,,0.0872322,0.1458094,0.0492413,0.1911604,0.0687745,0.114111,0.1310103,0.0575721,0.0273076
2020-04-13,0.022625,0.1251394,0.0762437,0.1088937,0.1214945,0.0307125,0.4267934,0.2725,0.2361982,0.1223983,0.1682254,0.0229889,0.1144239,0.0499642,0.2583886,0.1941312,0.1070603,0.1476796,0.2142077,0.2971194,0.2636278,0.0553547,0.3004852,0.141599,0.1179596,0.1307543,0.0348546,0.1431244,0.0469543,0.1084592,0.21097,0.5320835,0.0695262,0.1559184,0.4341833,0.1451743,0.0567567,0.0522671,0.2790506,0.1398936,0.2204956,,0.0962389,0.1386084,0.0478199,0.2062566,0.0743356,0.1132128,0.1313258,0.0681188,0.026699
2020-04-14,0.0222351,0.1203929,0.0677941,0.1149855,0.120556,0.0577699,0.4339692,0.2819,0.2410733,0.1254773,0.1662249,0.0199166,0.1158007,0.049752,0.2555152,0.1915676,0.1057133,0.1487298,0.2097626,0.2937755,0.2871979,0.0638525,0.2956782,0.121517,0.1225073,0.1268348,0.033356,0.1447061,0.0523254,0.1101395,0.2305982,0.5185287,0.0743326,0.1619625,0.4272705,0.1536157,0.0558563,0.0578265,0.2771567,0.1389933,0.2159287,,0.1016465,0.1370029,0.0487624,0.2121624,0.0718678,0.1063511,0.1276731,0.0671948,0.0319044
2020-04-15,0.0235809,0.1149855,0.0630837,0.1188972,0.1189105,0.0456713,0.4323547,0.2818,0.2634144,0.1288985,0.1627359,0.0186025,0.1162251,0.0425644,0.2515275,0.1875892,0.104506,0.1414284,0.2022736,0.2955983,0.291854,0.057395,0.2876715,0.1093733,0.1204896,0.1291802,0.0311302,0.150298,0.0559208,0.109262,0.2469924,0.4871188,0.0797308,0.1664523,0.4181164,0.1470324,0.0614336,0.0582722,0.2813329,0.1451254,0.2288264,,0.1028379,0.1423291,0.0495823,0.2135139,0.0650639,0.1027341,0.1215141,0.0627719,0.0258456
2020-04-16,0.0230503,0.1133918,0.0582087,0.1171242,0.1202027,0.0952541,0.4279984,0.2762,0.2736133,0.1281384,0.1557284,0.0173949,0.1051476,0.0396369,0.2493539,0.1892119,0.1146456,0.1564953,0.1956006,0.2911017,0.2922033,0.0598365,0.2765848,0.1048756,0.1210509,0.1342839,0.0302466,0.1553048,0.066138,0.1168797,0.251458,0.4625753,0.0905589,0.1726302,0.4058961,0.1516066,0.0658083,0.0571932,0.2803828,0.1439128,0.2301718,,0.1042696,0.139272,0.0478031,0.2177244,0.058077,0.1044821,0.1165138,0.0627217,0.0154195
2020-04-17,0.0227817,0.1035594,0.0606493,0.1185684,0.1140694,0.0696681,0.4128411,0.2693,0.2981722,0.1248499,0.1477621,0.0160849,0.079852,0.0400952,0.2463604,0.1868988,0.1253063,0.1658028,0.1888775,0.2894891,0.2896194,0.0704852,0.2579532,0.1026816,0.1042896,0.1353181,0.026074,0.1650951,0.0771541,0.1289638,0.2551517,0.4655178,0.0996645,0.1682734,0.3864667,0.1545764,0.0787544,0.058376,0.279986,0.147638,0.2341061,,0.0995085,0.1353914,0.0461999,0.2233414,0.0630171,0.1040774,0.1154198,0.0650573,0.0150708
2020-04-18,0.0186358,0.1006926,0.0732595,0.1157278,0.1107801,0.0750836,0.3958006,0.2677,0.2978118,0.1261877,0.1451438,0.0164927,0.1032699,0.0415454,0.245068,0.1851674,0.1371134,0.1740696,0.1827392,0.2874915,0.3001846,0.0754719,0.247388,0.0940935,0.1240086,0.1441634,0.0259469,0.172451,0.0891374,0.1291711,0.2558926,0.4351228,0.1086147,0.1655108,0.368106,0.143508,0.0821144,0.0586413,0.2753826,0.1530544,0.2358519,,0.0950341,0.137113,0.0435448,0.2219104,0.0565816,0.1006411,0.1108856,0.0663155,0.0172376
