time_value,AK,AL,AR,AZ,CA,CO,CT,DC,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
2020-12-26,8.5714286,363.4285714,144.2857143,495.1428571,2160.1428571,142.8571429,97.2857143,26.8571429,38.0,790.8571429,624.4285714,8.5714286,83.4285714,37.1428571,431.1428571,342.5714286,124.7142857,395.4285714,185.7142857,238.1428571,193.8571429,12.8571429,303.2857143,116.2857143,253.8571429,145.0,34.4285714,367.0,22.4285714,53.1428571,36.4285714,411.7142857,120.7142857,126.7142857,767.5714286,570.8571429,335.1428571,58.2857143,641.5714286,32.1428571,198.2857143,21.4285714,319.7142857,1278.1428571,76.5714286,211.5714286,4.4285714,104.1428571,236.0,85.7142857,19.8571429
2020-12-27,9.2857143,369.5714286,146.5714286,500.8571429,2223.7142857,165.1428571,80.1428571,27.4285714,45.2857143,863.2857143,646.1428571,9.0,83.4285714,39.8571429,431.7142857,342.8571429,129.2857143,398.0,178.5714286,239.1428571,200.0,12.5714286,290.2857143,116.4285714,270.8571429,159.1428571,38.2857143,373.1428571,23.1428571,53.4285714,36.1428571,418.7142857,126.2857143,149.4285714,876.7142857,572.4285714,343.7142857,57.1428571,633.1428571,32.0,214.2857143,22.7142857,337.8571429,1449.8571429,77.5714286,233.8571429,4.5714286,106.2857143,234.4285714,89.2857143,19.4285714
2020-12-28,9.2857143,376.0,152.2857143,491.5714286,2225.0,167.1428571,147.1428571,27.5714286,45.4285714,864.0,659.5714286,10.0,85.4285714,44.5714286,433.8571429,338.4285714,137.7142857,413.1428571,184.1428571,244.7142857,221.1428571,13.8571429,296.0,118.7142857,266.8571429,157.7142857,37.4285714,378.1428571,22.7142857,51.1428571,37.0,414.8571429,127.4285714,164.7142857,893.7142857,568.0,352.2857143,57.1428571,631.7142857,28.7142857,215.5714286,23.0,340.2857143,1487.1428571,78.1428571,244.7142857,3.5714286,109.2857143,226.4285714,88.5714286,19.8571429
2020-12-29,10.2857143,383.5714286,154.1428571,499.8571429,2226.0,156.2857143,142.0,27.1428571,44.7142857,899.8571429,662.1428571,8.8571429,83.1428571,42.4285714,425.4285714,362.8571429,130.5714286,420.5714286,185.0,246.8571429,214.0,12.1428571,289.8571429,116.5714286,257.5714286,156.1428571,37.2857143,376.0,21.8571429,47.8571429,37.2857143,402.8571429,125.7142857,147.0,919.2857143,540.1428571,358.7142857,56.7142857,637.7142857,31.2857143,219.5714286,24.1428571,343.7142857,1517.0,74.8571429,242.5714286,4.4285714,108.5714286,217.7142857,91.0,22.2857143
2020-12-30,10.2380952,382.7619048,157.5714286,500.952381,2227.6666667,153.952381,135.3333333,27.5714286,43.047619,918.3333333,671.4285714,8.952381,78.3809524,43.1904762,418.1904762,353.3809524,130.1904762,425.8095238,192.2857143,252.2380952,209.7619048,12.1428571,283.952381,116.4761905,260.952381,153.5238095,36.6190476,379.3809524,21.4761905,48.5714286,38.1428571,404.4761905,126.1904762,142.9047619,925.8095238,540.6190476,360.5714286,58.0952381,634.0952381,30.8571429,225.6190476,23.952381,347.8095238,1461.7619048,76.1904762,243.3333333,4.4285714,106.9047619,218.9047619,91.6190476,20.8095238
2020-12-31,10.1904762,381.952381,161.0,502.047619,2229.3333333,151.6190476,128.6666667,28.0,41.3809524,936.8095238,680.7142857,9.047619,73.6190476,43.952381,410.952381,343.9047619,129.8095238,431.047619,199.5714286,257.6190476,205.5238095,12.1428571,278.047619,116.3809524,264.3333333,150.9047619,35.952381,382.7619048,21.0952381,49.2857143,39.0,406.0952381,126.6666667,138.8095238,932.3333333,541.0952381,362.4285714,59.4761905,630.4761905,30.4285714,231.6666667,23.7619048,351.9047619,1406.5238095,77.5238095,244.0952381,4.4285714,105.2380952,220.0952381,92.2380952,19.3333333
2021-01-01,10.1428571,381.1428571,164.4285714,503.1428571,2231.0,149.2857143,122.0,28.4285714,39.7142857,955.2857143,690.0,9.1428571,68.8571429,44.7142857,403.7142857,334.4285714,129.4285714,436.2857143,206.8571429,263.0,201.2857143,12.1428571,272.1428571,116.2857143,267.7142857,148.2857143,35.2857143,386.1428571,20.7142857,50.0,39.8571429,407.7142857,127.1428571,134.7142857,938.8571429,541.5714286,364.2857143,60.8571429,626.8571429,30.0,237.7142857,23.5714286,356.0,1351.2857143,78.8571429,244.8571429,4.4285714,103.5714286,221.2857143,92.8571429,17.8571429
2021-01-02,9.5714286,387.1428571,162.8571429,505.8571429,2010.5714286,140.4285714,125.4285714,31.7142857,38.5714286,970.8571429,734.5714286,9.4285714,69.1428571,45.1428571,401.4285714,338.5714286,123.7142857,437.1428571,216.8571429,263.0,191.0,11.4285714,266.5714286,114.4285714,256.7142857,147.4285714,35.5714286,391.4285714,19.7142857,50.5714286,40.1428571,412.2857143,122.7142857,121.4285714,903.1428571,565.5714286,365.0,63.4285714,610.7142857,31.0,242.5714286,23.0,369.0,1238.8571429,80.1428571,245.8571429,4.5714286,100.4285714,219.4285714,95.8571429,18.0
2021-01-03,10.7142857,388.5714286,162.1428571,524.2857143,2031.2857143,133.5714286,106.8571429,33.0,45.5714286,1008.1428571,741.8571429,9.8571429,78.4285714,43.4285714,397.0,349.8571429,120.2857143,432.5714286,231.7142857,262.8571429,192.8571429,11.8571429,272.1428571,115.7142857,260.0,146.8571429,33.5714286,400.0,18.1428571,49.8571429,43.2857143,412.0,118.2857143,138.4285714,893.5714286,577.1428571,367.5714286,65.5714286,617.0,30.4285714,249.5714286,24.0,363.4285714,1703.0,81.0,256.2857143,5.2857143,96.7142857,221.7142857,93.1428571,17.4285714
2021-01-04,11.1428571,403.7142857,167.5714286,542.2857143,2271.2857143,144.5714286,126.7142857,33.0,48.1428571,1076.8571429,734.0,10.2857143,77.1428571,47.0,397.7142857,402.8571429,130.7142857,429.5714286,233.2857143,262.7142857,216.7142857,13.1428571,276.2857143,115.2857143,267.1428571,164.5714286,36.1428571,403.5714286,17.0,52.7142857,41.8571429,413.7142857,117.8571429,133.5714286,966.2857143,576.5714286,374.5714286,64.7142857,617.1428571,30.4285714,269.1428571,23.0,370.7142857,1708.7142857,84.0,273.5714286,6.2857143,97.4285714,229.2857143,94.7142857,18.4285714
2021-01-05,12.0,408.7142857,168.2857143,554.4285714,2313.4285714,143.5714286,132.0,35.1428571,45.1428571,1088.5714286,743.4285714,11.1428571,81.0,48.7142857,397.2857143,403.2857143,127.8571429,429.7142857,243.7142857,269.8571429,214.8571429,15.7142857,276.2857143,113.1428571,267.0,163.8571429,35.7142857,423.7142857,17.0,57.0,41.0,419.0,116.8571429,119.2857143,968.4285714,573.8571429,382.4285714,64.5714286,619.7142857,28.8571429,277.7142857,21.5714286,371.2857143,1746.0,86.1428571,278.0,6.0,98.4285714,235.0,90.8571429,16.0
2021-01-06,11.8571429,408.5714286,168.4285714,568.1428571,2335.7142857,139.8571429,138.2857143,37.1428571,49.2857143,1106.0,757.8571429,10.2857143,83.7142857,49.8571429,406.8571429,416.8571429,128.5714286,428.4285714,254.2857143,265.0,220.7142857,17.1428571,276.8571429,112.2857143,269.0,166.8571429,36.5714286,435.4285714,16.2857143,55.7142857,39.4285714,417.7142857,113.4285714,104.8571429,965.0,567.1428571,383.1428571,63.7142857,609.0,32.1428571,279.7142857,21.5714286,364.8571429,1764.4285714,86.1428571,283.5714286,6.7142857,101.7142857,239.1428571,90.2857143,16.0
2021-01-07,11.7142857,410.5714286,169.0,568.1428571,2350.1428571,130.4285714,139.7142857,37.0,47.0,1108.8571429,765.8571429,10.2857143,84.7142857,49.7142857,395.8571429,413.4285714,127.8571429,421.8571429,264.1428571,261.1428571,220.8571429,16.5714286,277.0,107.1428571,266.1428571,169.7142857,37.7142857,388.4285714,17.0,54.5714286,36.4285714,418.7142857,102.5714286,121.5714286,1001.4285714,558.5714286,386.7142857,65.5714286,598.0,30.4285714,286.8571429,21.2857143,364.2857143,1792.2857143,88.7142857,293.4285714,8.1428571,101.4285714,235.8571429,89.7142857,17.7142857
2021-01-08,11.4285714,411.2857143,170.0,582.1428571,2357.4285714,121.0,142.7142857,38.7142857,50.4285714,1130.4285714,795.5714286,10.2857143,72.8571429,47.7142857,397.7142857,384.4285714,127.2857143,362.4285714,262.2857143,259.1428571,229.7142857,16.8571429,284.2857143,103.7142857,270.8571429,160.1428571,39.5714286,438.8571429,16.4285714,54.5714286,37.0,417.7142857,103.4285714,109.7142857,1031.2857143,559.4285714,390.1428571,62.0,589.7142857,31.0,290.0,20.8571429,366.7142857,1650.4285714,90.1428571,291.4285714,8.4285714,97.4285714,237.8571429,90.1428571,18.2857143
2021-01-09,10.8571429,418.8571429,172.5714286,580.8571429,2379.0,114.8571429,129.4285714,37.4285714,48.1428571,1129.8571429,809.8571429,10.5714286,73.4285714,44.8571429,398.0,361.8571429,125.5714286,432.2857143,263.7142857,263.0,220.8571429,16.7142857,287.2857143,104.2857143,265.1428571,155.1428571,39.7142857,455.1428571,15.4285714,55.2857143,35.8571429,428.4285714,98.0,112.1428571,1006.7142857,564.1428571,391.2857143,60.5714286,607.2857143,31.5714286,288.1428571,21.0,357.1428571,1522.1428571,94.5714286,288.7142857,9.0,97.7142857,241.1428571,89.7142857,16.2857143
2021-01-10,8.5714286,409.5714286,177.4285714,579.4285714,2314.0,116.4285714,110.1428571,36.0,44.2857143,1132.5714286,809.1428571,10.4285714,75.0,42.5714286,392.2857143,321.5714286,128.4285714,427.8571429,259.4285714,258.8571429,226.4285714,16.8571429,284.0,100.1428571,265.2857143,150.2857143,38.7142857,454.8571429,15.2857143,57.4285714,37.1428571,425.4285714,99.0,164.1428571,982.2857143,543.0,384.5714286,57.4285714,588.7142857,32.5714286,284.1428571,21.4285714,340.1428571,1853.0,93.0,293.0,9.0,96.5714286,235.4285714,89.7142857,16.7142857
2021-01-11,8.1428571,402.4285714,181.8571429,598.4285714,2269.0,121.7142857,152.7142857,37.8571429,47.5714286,1126.8571429,795.0,10.5714286,73.2857143,42.8571429,399.1428571,315.0,131.0,431.0,253.8571429,253.8571429,245.4285714,17.1428571,289.4285714,94.2857143,259.5714286,155.1428571,38.4285714,456.0,15.4285714,64.8571429,37.1428571,428.5714286,103.1428571,166.1428571,1055.7142857,540.4285714,376.2857143,56.5714286,587.8571429,33.4285714,291.0,22.7142857,337.7142857,1836.7142857,90.4285714,310.2857143,9.1428571,97.1428571,232.0,88.2857143,15.5714286
2021-01-12,6.7142857,395.2857143,176.1428571,589.7142857,2225.2857143,114.4285714,149.1428571,39.1428571,53.0,1122.0,747.1428571,9.5714286,67.2857143,40.8571429,402.8571429,297.1428571,134.5714286,432.7142857,243.8571429,246.4285714,244.2857143,17.1428571,284.0,91.4285714,259.8571429,149.1428571,39.0,451.0,15.1428571,63.1428571,36.5714286,428.2857143,99.5714286,166.7142857,1039.5714286,534.4285714,360.0,53.5714286,579.1428571,33.5714286,295.0,22.7142857,320.7142857,1804.8571429,90.8571429,314.2857143,10.1428571,96.8571429,229.2857143,88.7142857,16.0
2021-01-13,7.8571429,392.2857143,177.0,587.4285714,2173.5714286,107.7142857,145.1428571,37.0,52.4285714,1127.1428571,710.2857143,9.5714286,75.1428571,39.0,384.5714286,296.4285714,134.2857143,437.1428571,232.0,256.5714286,240.4285714,18.2857143,273.1428571,88.7142857,258.2857143,137.8571429,40.5714286,445.4285714,14.0,64.2857143,35.2857143,426.7142857,99.4285714,149.0,1038.5714286,523.2857143,347.7142857,53.8571429,568.5714286,32.8571429,298.5714286,22.0,309.1428571,1791.1428571,90.0,312.5714286,9.7142857,95.0,227.7142857,85.1428571,14.8571429
2021-01-14,7.0,386.5714286,176.1428571,584.2857143,2149.2857143,132.8571429,149.2857143,39.1428571,49.0,1125.0,668.2857143,9.0,75.4285714,36.7142857,384.2857143,292.4285714,133.4285714,444.5714286,227.4285714,260.1428571,240.0,18.5714286,267.0,88.8571429,254.4285714,132.4285714,42.8571429,442.1428571,13.2857143,64.8571429,34.8571429,425.0,101.5714286,145.7142857,1030.2857143,520.4285714,340.8571429,51.7142857,569.2857143,34.0,301.0,22.0,297.0,1754.7142857,88.7142857,311.7142857,9.0,92.5714286,230.2857143,83.5714286,14.8571429
2021-01-15,7.0,386.1428571,172.1428571,575.0,2110.8571429,126.7142857,151.8571429,35.4285714,47.8571429,1107.2857143,612.0,9.1428571,76.5714286,37.8571429,382.7142857,292.2857143,131.1428571,446.0,227.1428571,262.0,230.2857143,18.7142857,263.7142857,89.7142857,241.8571429,133.0,42.2857143,449.1428571,13.7142857,64.4285714,33.5714286,429.1428571,100.4285714,144.8571429,1032.0,518.8571429,344.2857143,51.0,573.4285714,33.7142857,293.2857143,22.0,280.1428571,1587.1428571,89.0,315.8571429,9.0,90.8571429,225.2857143,81.8571429,14.8571429
2021-01-16,7.1428571,377.1428571,159.2857143,534.8571429,2072.4285714,124.5714286,128.0,35.1428571,52.2857143,1061.5714286,541.2857143,9.4285714,74.7142857,35.1428571,366.8571429,286.7142857,128.5714286,445.0,224.1428571,264.0,208.1428571,18.1428571,251.1428571,89.5714286,226.0,127.7142857,43.0,396.1428571,14.5714286,61.4285714,32.4285714,406.1428571,102.8571429,130.2857143,980.8571429,516.8571429,329.0,49.8571429,552.8571429,34.5714286,277.4285714,20.8571429,269.4285714,1401.7142857,85.7142857,309.1428571,9.4285714,90.7142857,221.1428571,78.1428571,16.4285714
2021-01-17,6.7142857,364.2857143,153.7142857,550.1428571,2115.7142857,116.0,111.2857143,39.1428571,47.0,1066.8571429,511.0,9.4285714,72.2857143,32.1428571,362.4285714,286.4285714,123.1428571,447.4285714,219.4285714,266.0,194.2857143,17.4285714,238.2857143,85.0,220.8571429,122.0,43.7142857,436.5714286,14.8571429,57.5714286,31.0,420.5714286,108.0,114.0,939.8571429,513.4285714,320.4285714,49.7142857,540.1428571,33.1428571,274.5714286,18.8571429,269.1428571,1705.7142857,86.8571429,297.2857143,8.8571429,90.5714286,215.7142857,76.5714286,15.4285714
2021-01-18,6.5714286,367.5714286,158.8571429,545.5714286,2097.1428571,114.5714286,152.5714286,35.8571429,47.4285714,1085.4285714,477.1428571,9.2857143,70.5714286,32.5714286,357.4285714,283.5714286,124.7142857,438.0,216.2857143,267.2857143,217.1428571,18.7142857,242.1428571,83.0,231.4285714,118.1428571,43.0,422.0,14.5714286,46.8571429,30.0,380.7142857,121.0,113.1428571,1008.2857143,513.5714286,325.8571429,48.1428571,534.8571429,33.2857143,278.8571429,18.2857143,260.2857143,1750.1428571,86.5714286,308.7142857,8.4285714,88.0,216.2857143,75.1428571,15.5714286
2021-01-19,6.4285714,356.5714286,155.1428571,520.8571429,2043.7142857,105.7142857,153.0,30.8571429,45.1428571,1063.1428571,720.8571429,9.0,70.7142857,29.5714286,345.8571429,280.4285714,123.1428571,430.1428571,212.8571429,263.0,217.7142857,18.5714286,231.5714286,80.0,220.8571429,118.7142857,41.8571429,406.5714286,13.5714286,46.1428571,28.5714286,412.0,120.4285714,147.5714286,999.0,499.1428571,322.4285714,44.8571429,518.7142857,31.8571429,265.2857143,16.8571429,252.7142857,1723.8571429,82.7142857,304.5714286,7.5714286,87.7142857,210.4285714,71.8571429,14.5714286
2021-01-20,5.0,350.1428571,149.5714286,521.8571429,1986.2857143,114.4285714,148.7142857,30.7142857,55.4285714,1029.5714286,714.5714286,9.1428571,69.1428571,27.2857143,343.7142857,268.5714286,119.8571429,423.7142857,206.1428571,248.5714286,220.0,15.8571429,223.7142857,78.0,212.5714286,114.5714286,39.1428571,358.8571429,13.5714286,44.8571429,26.0,395.8571429,118.0,134.4285714,968.8571429,491.1428571,316.1428571,43.7142857,507.4285714,31.7142857,247.0,15.0,249.4285714,1686.0,80.8571429,295.2857143,8.2857143,86.8571429,197.5714286,71.5714286,15.2857143
2021-01-21,4.7142857,342.1428571,149.0,541.4285714,1958.5714286,111.0,140.8571429,28.8571429,51.5714286,1031.0,711.2857143,8.7142857,65.5714286,28.1428571,332.4285714,261.8571429,115.1428571,409.5714286,199.4285714,237.4285714,211.2857143,15.0,217.8571429,77.1428571,199.0,115.7142857,37.1428571,347.4285714,12.2857143,44.4285714,27.8571429,392.0,115.0,142.8571429,974.2857143,478.2857143,301.8571429,40.4285714,491.8571429,31.1428571,253.0,14.2857143,238.1428571,1656.1428571,78.2857143,294.1428571,9.1428571,86.4285714,187.2857143,70.4285714,14.5714286
2021-01-22,5.1428571,328.8571429,145.4285714,524.2857143,1894.8571429,115.1428571,140.2857143,30.4285714,51.1428571,1025.4285714,698.4285714,9.5714286,63.1428571,24.2857143,328.1428571,250.5714286,108.8571429,400.2857143,192.0,233.5714286,210.1428571,14.7142857,211.7142857,74.0,195.1428571,112.4285714,35.2857143,381.0,11.2857143,44.1428571,25.8571429,384.8571429,114.1428571,142.8571429,941.0,461.4285714,284.5714286,37.7142857,476.1428571,30.1428571,256.2857143,14.1428571,232.8571429,1502.8571429,75.8571429,290.2857143,8.7142857,85.1428571,182.2857143,68.1428571,13.5714286
2021-01-23,4.2857143,311.4285714,140.1428571,515.2857143,1831.5714286,112.4285714,118.5714286,30.8571429,45.8571429,1009.1428571,672.0,9.0,61.7142857,23.4285714,314.5714286,239.0,99.8571429,389.7142857,190.8571429,225.8571429,196.0,12.8571429,201.4285714,69.5714286,180.7142857,105.0,33.5714286,369.7142857,10.8571429,43.1428571,24.8571429,366.5714286,112.2857143,127.0,893.7142857,440.2857143,276.5714286,36.4285714,463.0,29.1428571,251.1428571,13.0,222.7142857,1316.2857143,73.2857143,278.1428571,8.2857143,88.0,179.2857143,70.7142857,11.8571429
2021-01-24,4.8571429,305.8571429,143.8571429,516.7142857,1797.0,108.2857143,131.7142857,29.7142857,44.7142857,1017.4285714,662.4285714,9.0,59.1428571,24.4285714,318.4285714,226.8571429,106.5714286,386.1428571,187.4285714,220.0,208.1428571,13.4285714,199.1428571,69.4285714,181.7142857,105.0,31.7142857,365.0,10.1428571,43.2857143,24.0,359.7142857,110.4285714,137.0,919.7142857,418.5714286,278.8571429,36.5714286,459.8571429,30.4285714,257.2857143,12.7142857,216.7142857,1592.5714286,68.8571429,280.0,8.7142857,84.7142857,176.0,70.1428571,11.7142857
2021-01-25,5.2857143,293.2857143,139.0,502.1428571,1735.8571429,108.0,128.8571429,29.5714286,46.7142857,997.4285714,648.8571429,9.5714286,58.7142857,24.1428571,314.5714286,217.4285714,106.7142857,388.0,186.4285714,216.4285714,201.7142857,13.5714286,191.2857143,68.1428571,178.5714286,101.2857143,30.2857143,366.4285714,9.8571429,41.2857143,24.1428571,349.5714286,91.5714286,122.4285714,907.5714286,400.2857143,268.1428571,38.7142857,460.7142857,31.7142857,250.0,11.7142857,206.1428571,1557.0,65.8571429,277.1428571,9.0,81.7142857,171.8571429,67.4285714,11.2857143
2021-01-26,5.4285714,288.1428571,140.0,494.8571429,1683.8571429,107.5714286,125.5714286,32.1428571,44.7142857,998.4285714,645.1428571,10.0,58.0,24.5714286,310.2857143,202.7142857,101.2857143,389.5714286,179.5714286,213.7142857,196.8571429,13.2857143,183.4285714,67.5714286,178.7142857,101.7142857,29.0,368.1428571,10.0,38.5714286,23.1428571,361.2857143,92.7142857,125.7142857,872.7142857,393.1428571,262.2857143,41.1428571,461.4285714,31.2857143,251.5714286,11.5714286,202.4285714,1543.5714286,67.0,273.4285714,8.8571429,83.4285714,169.7142857,66.5714286,11.8571429
2021-01-27,5.4285714,277.4285714,136.4285714,478.0,1619.1428571,100.8571429,127.1428571,32.8571429,40.1428571,996.0,637.1428571,9.2857143,54.4285714,25.2857143,304.7142857,199.1428571,98.8571429,387.5714286,179.2857143,212.1428571,197.7142857,14.0,178.1428571,62.8571429,174.7142857,96.4285714,28.8571429,366.4285714,9.5714286,35.0,22.0,362.7142857,95.2857143,123.0,899.5714286,397.1428571,259.2857143,40.7142857,453.8571429,31.0,248.0,12.1428571,197.5714286,1523.7142857,67.8571429,269.2857143,8.2857143,83.2857143,169.4285714,64.7142857,11.5714286
2021-01-28,5.5714286,271.8571429,132.8571429,462.0,1584.7142857,95.8571429,128.1428571,32.0,39.1428571,980.2857143,617.5714286,9.0,53.7142857,24.7142857,300.5714286,194.8571429,94.8571429,383.5714286,174.7142857,209.8571429,199.4285714,13.7142857,168.8571429,62.4285714,170.4285714,94.0,26.2857143,362.7142857,9.8571429,33.1428571,21.4285714,356.7142857,92.2857143,120.5714286,903.7142857,386.1428571,256.1428571,42.5714286,456.0,30.1428571,242.2857143,12.0,190.4285714,1492.4285714,69.2857143,264.4285714,9.1428571,84.2857143,168.0,61.7142857,9.5714286
2021-01-29,4.8571429,263.5714286,126.0,451.1428571,1549.0,90.0,123.7142857,31.0,37.7142857,956.4285714,596.0,8.0,51.1428571,24.7142857,287.7142857,189.8571429,86.0,372.5714286,168.1428571,201.5714286,193.2857143,13.7142857,159.4285714,59.4285714,162.1428571,88.1428571,25.1428571,344.8571429,9.4285714,29.8571429,21.1428571,352.2857143,88.2857143,113.4285714,866.4285714,373.8571429,250.4285714,43.2857143,444.8571429,29.5714286,232.8571429,11.2857143,175.5714286,1345.8571429,67.8571429,258.2857143,10.0,82.1428571,165.1428571,60.0,9.1428571
